	userId	movieId	rating	timest
13988	193	29	3	889126055
64336	875	133	4	876464967
90765	90	491	4	891384959
77071	600	1239	2	888452564
22732	38	70	5	892432424
86582	907	402	5	880160037
7013	268	333	4	876513565
38079	435	588	4	884131996
86510	806	675	3	882388381
72380	773	61	5	888538908
45801	605	521	5	879424743
19488	256	121	5	882151123
63449	896	525	5	887158164
5591	345	651	4	884992493
39574	389	1098	4	880087096
48575	599	508	3	880953441
76500	336	871	2	877757550
15057	276	74	3	884286759
52032	43	121	4	883955907
182	268	1035	2	875542174
38265	497	109	4	878759659
50902	409	1558	5	881107281
88032	883	210	4	891723351
37858	640	53	4	874778274
83380	554	728	3	876369995
98199	896	588	5	887158265
61668	445	302	1	891199195
95960	663	749	3	889491617
323	145	15	2	875270655
14177	316	530	2	880853599
25508	321	64	3	879438607
27692	325	1232	1	891479228
98203	328	46	2	885048004
15347	90	1048	4	891385132
813	244	550	1	880602264
61618	490	127	5	875428765
36655	432	24	1	889416188
94869	938	126	4	891356656
95992	125	571	3	892838827
77088	934	432	5	891191976
83074	877	88	4	882677967
5716	128	966	4	879968071
60271	747	82	4	888639642
98402	642	756	5	885604859
12983	392	179	5	891038946
51699	128	433	4	879967225
94694	894	1592	4	889469391
51314	725	245	4	876103793
93328	792	508	2	877910478
72335	110	364	3	886989612
21796	226	25	4	883890235
66564	506	517	2	874874585
42663	301	340	4	882075432
82835	889	484	4	880178313
62779	795	97	2	881529761
79630	838	71	3	887066782
11022	343	163	5	876408139
965	73	206	3	888625754
82894	125	1037	2	892839143
51847	634	985	4	877017790
54079	698	489	3	886367849
81814	880	64	5	880175646
55615	246	432	3	884921511
28840	181	1132	1	878963342
29620	535	489	4	879619000
74024	715	222	3	875962227
81567	1	83	3	875072370
76797	239	507	5	889180651
98433	843	441	2	879443544
85903	897	135	3	879990843
71366	279	385	4	875309351
93302	936	1370	4	886833571
74398	235	170	4	889656113
30292	188	462	4	875073246
76164	758	141	4	881977533
26062	307	204	3	879205470
6959	213	151	5	878955886
9396	173	260	4	877557345
42360	640	578	3	874778612
78031	871	549	3	888193541
48763	455	382	3	879112239
67896	580	147	3	884125658
568	288	132	3	886374129
92297	788	22	5	880868513
42758	538	187	5	877107840
32569	452	111	3	886061565
13913	405	656	1	885548275
41858	130	67	4	876252064
85526	795	402	2	883254905
46455	363	816	1	891498787
96043	892	133	3	886609149
20926	303	872	3	879466018
46665	622	403	4	882592735
99709	25	176	4	885852862
82806	629	425	3	880117163
52530	551	762	5	892784130
96048	896	258	5	887157258
78351	842	1105	2	891218353
28868	361	504	4	879441215
6264	216	231	2	880245109
64646	825	717	4	889021088
51677	787	310	5	888979007
7465	299	1021	3	878192721
47769	734	419	4	891023066
73507	721	582	3	877140490
92460	874	521	5	888633311
42302	614	122	3	879465320
19260	328	7	4	885046079
15069	22	238	5	878886423
60113	168	1	5	884287509
20172	334	531	5	891545949
55068	364	325	4	875931432
95152	585	652	4	891285658
28135	408	539	1	889680018
51048	92	743	2	890251826
13710	7	121	5	891352904
62439	756	1	4	874826629
8018	90	521	4	891384570
43342	321	286	4	879438932
78243	916	732	3	880844862
57953	854	979	4	882813315
27796	297	258	5	874953892
80582	65	237	4	879217320
20894	335	313	3	891566808
68809	374	273	2	880392747
56106	370	134	4	879434859
14993	346	83	4	874949923
65198	840	655	5	891205245
33490	593	392	3	886193788
1659	177	243	1	882142141
40458	514	275	5	875463028
47132	480	705	4	891208520
23253	293	62	1	888907624
2929	256	819	4	882151052
28535	145	825	4	875271477
4958	110	1250	3	886988818
74042	793	129	4	875104067
91174	881	409	4	879052545
10393	181	929	1	878963122
62878	864	222	4	888887502
28794	436	172	3	887768945
87814	509	245	2	883591109
83439	937	408	5	876769323
99802	204	333	1	892391748
99021	887	218	5	881381471
5820	92	123	2	875640251
95988	544	301	2	884795580
50949	760	181	3	875666268
16832	292	223	5	881105516
68232	26	291	3	891379753
48465	503	133	5	880472272
92471	600	79	4	888451582
87362	342	475	5	874984233
59770	620	769	4	889987706
35992	405	383	1	885547605
75259	728	124	3	879443155
31197	361	269	4	879441490
43099	115	479	5	881171825
29756	504	204	3	887838908
6994	189	815	3	893264558
52805	625	154	3	891998289
91775	929	28	4	879640084
79325	654	568	4	887864868
54261	617	201	1	883789465
16163	385	485	4	879446591
86165	222	1145	3	878185137
64693	663	919	3	889492562
75892	881	27	3	876538953
66715	807	820	3	892532068
75980	744	301	3	881171857
72432	442	268	4	883388092
81469	901	28	5	877131624
2418	201	421	2	884111708
87597	878	662	1	880871600
90870	397	591	4	885349562
15110	312	513	5	891698300
54796	817	124	4	874815885
20852	315	382	4	879821089
54532	298	215	5	884182685
87159	751	1035	2	889298585
58858	660	38	2	891201842
22676	173	269	4	877556626
36957	303	1215	1	879544435
81278	805	451	5	881696759
91239	378	660	4	880056547
11333	342	108	4	874984574
72490	541	110	4	883866114
32622	526	147	4	885682503
27911	468	1168	2	875302155
22885	92	679	4	875660468
83565	354	292	4	891180489
83926	774	451	1	888556169
11752	308	177	5	887738570
54923	708	597	2	877326345
11964	293	443	4	888906781
34023	95	640	3	880571746
33655	254	1033	3	886475034
90014	234	1010	2	892335415
69746	627	523	4	879529767
64196	314	710	3	877888796
49650	479	651	5	889125921
40479	532	252	4	888636478
44695	665	172	4	884293523
72942	909	1121	5	891920703
72712	747	85	3	888733144
3534	299	24	3	877877732
72311	857	116	5	883432663
46778	13	444	4	882396984
24940	499	514	5	885599334
43371	671	204	5	884204510
24487	280	1035	4	891701785
4837	256	276	3	882151198
66567	716	792	4	879796010
64940	694	965	4	875727672
49867	246	185	5	884921428
72881	698	131	4	886366955
56967	85	526	4	879454500
75406	896	64	4	887158926
22733	224	1221	3	888082742
48011	694	216	4	875729830
31927	551	582	5	892783749
65718	276	1145	2	874977115
32951	429	627	2	882387114
51206	553	513	4	879948806
3731	163	288	3	891220226
76718	394	577	2	881059704
76448	316	100	4	880854083
91065	561	709	3	885808824
89214	354	887	4	891180527
90969	880	588	4	880241219
3127	293	729	2	888907145
35124	615	170	4	879447895
45673	588	810	4	890029445
46522	711	1074	3	879995754
61270	222	246	4	877563597
7916	262	419	3	879791710
56425	694	210	4	875728293
55737	10	499	4	877893021
31375	1	93	5	875071484
47256	313	28	3	891016193
78166	424	990	5	880858979
37212	479	732	4	879461120
2089	216	69	5	880235229
35656	582	258	4	882960396
65088	660	307	3	891197503
80132	896	575	2	887161469
73466	18	418	3	880130515
58128	722	307	4	891280245
91641	605	187	5	879425432
53012	145	219	5	877343185
65113	796	280	4	893047208
53553	267	81	4	878972434
898	140	332	3	879013617
24729	322	156	4	887313850
67467	927	228	5	879184644
38426	450	4	3	882373865
63103	506	323	3	875444631
72122	919	58	5	875374032
96117	643	47	4	891446791
15795	362	268	2	885019435
97850	889	1069	1	880182127
66466	780	79	4	891363860
50575	680	1089	2	877075214
76320	886	200	3	876031573
98341	798	945	3	875743518
46383	305	708	3	886324963
2876	299	238	4	877880852
96083	461	305	2	885355757
34980	551	755	4	892784008
8438	204	315	4	892388857
88074	305	650	4	886323406
46485	3	333	2	889236939
60139	543	198	4	876896210
5601	73	1149	4	888626299
1520	129	331	2	883244737
25796	43	231	4	883955995
99360	669	56	2	891260497
4835	221	684	4	875247454
15098	234	1455	2	892318158
54313	521	31	3	884478135
60484	707	216	3	886286092
86435	686	806	5	879546319
45668	406	575	1	880132188
88902	838	750	4	887060879
46338	648	1092	1	884882502
3171	295	727	5	879517682
98688	782	253	2	891500150
99503	699	764	3	886568162
64895	749	802	3	878850789
87319	903	824	3	891031833
78760	503	98	5	879454675
70313	855	45	3	879825383
34681	509	687	1	883591489
74411	559	205	5	891033805
33905	87	427	4	879877824
39935	655	224	3	887425845
49213	715	1011	4	875962524
6437	178	284	4	888514680
35418	326	232	2	879876941
29639	332	1047	3	887938652
92528	883	922	5	891717963
72350	889	190	3	880177994
68527	49	54	2	888068265
32946	373	550	3	877105588
335	54	595	3	880937813
41428	458	121	1	886395022
36449	79	93	2	891271676
14636	374	932	1	883628159
29185	334	423	5	891545821
6533	38	67	4	892434312
44845	59	1048	4	888203270
85031	405	1464	1	885546154
9899	3	345	3	889237004
74638	699	124	4	878882667
43589	677	405	4	889399328
94460	899	29	2	884122844
76247	260	881	4	890618537
71919	665	134	4	884293569
66359	601	141	4	876350443
93066	45	826	3	881015386
32295	145	515	5	875270394
48815	342	487	5	874984315
48592	373	184	4	877104086
28031	533	252	4	880402784
5686	14	455	4	880929745
96545	641	258	3	879369806
80617	189	179	5	893265478
36392	608	489	5	880403765
7733	130	150	5	874953558
87675	201	1103	3	884140487
82901	943	68	4	888639500
84081	139	475	5	879538415
74721	444	272	5	891978637
6993	145	1212	2	875272196
65080	527	172	5	879456490
78909	682	263	1	888518541
31963	406	746	3	880131741
91994	773	174	3	888539962
30481	405	141	2	885548877
65707	829	275	4	892312770
41958	457	83	5	882396487
64465	585	52	3	891284184
61866	198	447	4	884209188
2052	77	195	5	884733695
95396	687	286	3	884651648
90060	643	956	4	891448586
68800	919	204	4	875921396
57331	524	638	2	884637914
42110	521	475	3	884475889
59217	391	48	4	877399171
45723	655	291	3	887523177
46502	452	156	4	875261819
56238	740	288	4	879523187
32236	320	241	4	884750968
15554	318	815	3	884494938
33368	82	3	2	878768765
2846	44	530	5	878348725
30391	486	872	5	879874153
30314	243	1465	3	879988215
70038	495	196	3	888632546
29794	499	414	3	885599533
14532	112	303	4	884992535
53603	387	679	5	886483194
81244	87	1180	3	879877127
93596	798	473	2	875296109
63641	648	1028	2	882212288
63198	833	597	1	875133458
18340	303	358	2	879466291
43016	279	763	3	875297522
36820	294	100	4	877819265
9118	327	25	2	887746728
76971	387	718	4	886480206
91768	916	367	3	880845451
82229	723	168	5	880498912
91535	936	1335	4	886833325
71943	887	24	5	881378219
43783	584	40	4	885778385
83353	496	416	1	876067754
15185	174	162	5	886514108
23730	244	553	5	880606215
65480	293	161	2	888907081
86231	886	12	5	876031279
202	72	48	4	880036718
32764	339	50	4	891032576
29317	352	385	4	884289760
4228	198	1117	3	884205252
76101	495	631	2	888632677
17917	59	209	5	888204965
576	130	642	4	875216933
46919	543	38	3	877545717
61972	200	951	5	884130014
50239	551	227	5	892783488
54715	660	680	2	891405088
54117	711	111	2	876185574
61028	592	149	4	882607910
68978	717	831	3	884642958
62492	472	796	4	875981595
64132	402	116	3	876267067
11621	321	213	4	879440109
72087	912	483	5	875965906
9590	178	89	4	882826514
12378	401	117	3	891032563
82808	865	501	1	880235060
7207	222	4	3	878183924
57353	601	258	5	876346344
17289	347	385	4	881654101
77086	829	515	4	881698803
55333	372	98	5	876869388
66231	707	660	5	886287107
76152	655	1135	3	887427743
80924	749	429	4	878847461
24621	201	82	4	884114471
51370	727	562	2	883713548
36204	474	382	3	887927339
47848	699	258	5	883278844
44866	707	676	4	880060180
44682	210	234	4	887737108
85214	864	470	4	888890052
68883	773	1018	3	888539095
1505	145	764	2	888398257
96811	524	1107	4	884636262
16783	112	307	4	884992585
99956	833	474	5	875122675
80154	659	294	4	891044849
46831	551	272	5	892775389
43141	550	748	4	883425365
27237	405	769	1	885548475
44279	40	321	4	889041523
54324	752	288	5	891208452
76076	781	318	3	879634124
49600	503	26	2	880383200
56026	305	2	2	886324580
54727	42	318	5	881107718
51587	500	1385	4	883865290
33956	398	519	4	875723337
83996	822	751	3	891035141
49540	72	50	2	880037119
43909	295	465	4	879518630
44190	450	823	3	887139729
53506	534	405	3	877807935
13204	402	480	5	876267206
62655	871	1385	3	888193136
25221	504	807	4	887839081
91862	407	152	4	875043826
15108	223	597	4	891549604
15469	378	699	4	880055564
62709	288	214	2	886374316
61408	743	289	3	881277357
50240	435	219	5	884133691
38279	561	1153	3	885808986
59784	866	319	4	891221302
59578	175	273	2	877107640
15994	234	15	3	892079538
71772	851	981	1	875730826
58488	5	189	5	878844495
12364	299	752	3	887136060
97808	901	58	4	877132091
1847	148	140	1	877019882
79251	533	591	4	887721848
17316	216	150	5	880232812
64011	795	581	4	883253316
51209	195	134	5	875771441
49294	532	267	3	875441348
54274	670	98	2	877975731
41258	498	56	3	881957353
52412	642	1509	2	885606270
689	222	49	3	878183512
70617	650	21	2	891387767
39676	468	56	5	875286450
10730	303	276	4	879467895
63593	125	709	3	879454891
17552	405	1248	1	885548633
13669	378	175	4	880055706
58313	245	210	3	888513026
64964	896	222	4	887159109
94010	488	174	4	891294853
61421	442	988	1	883388064
15847	409	680	1	881105677
66575	605	269	4	879365101
9979	2	308	3	888979945
2651	47	340	5	879439078
92587	758	239	3	881976574
8683	175	629	3	877107942
82471	200	22	4	884128372
63259	707	606	4	886285762
31513	264	202	5	886123596
48054	325	205	4	891478307
51055	382	134	3	875947149
66720	437	221	5	880140154
13227	174	571	1	886515295
82632	592	427	5	882955735
33081	551	307	4	892775516
28719	83	1047	2	891182319
82722	883	634	3	891692874
97842	916	1217	1	880845606
25013	431	307	3	879038461
80238	889	132	4	880181910
50870	141	15	5	884584981
73763	497	1046	3	879362041
10632	42	367	2	881109149
52110	463	93	4	877385457
81738	301	258	4	882074363
69994	91	1192	4	891439243
28999	295	421	4	879517802
46509	705	265	5	883428154
21393	466	188	3	890284766
28614	75	408	4	884050046
93195	552	300	4	879220610
21003	460	744	3	882912261
68089	791	181	5	879448338
72165	863	1434	2	889289618
53283	180	222	5	877127815
69685	903	223	5	891033354
86344	710	327	3	882063407
14515	143	347	5	888407741
75127	18	958	5	880129731
45883	398	474	4	875657926
69084	896	479	3	887158713
22692	472	118	4	875979082
53798	711	732	4	879994495
81940	860	204	4	885990901
92175	814	635	2	885411749
69335	423	620	4	891395711
63949	682	135	4	888517484
68700	541	79	5	883871524
28860	391	294	2	877398619
27860	487	81	3	883531507
74748	877	197	4	882677827
70152	665	483	4	884293610
53587	92	8	5	875654159
34318	276	572	3	874795823
70530	631	310	4	888464980
39575	655	693	3	888984506
89102	655	197	3	887426864
11290	328	550	3	885047336
73303	910	289	3	881420491
86739	846	95	3	883947778
33044	543	176	4	874865635
86831	405	46	1	885546445
33843	181	111	3	878962774
21887	365	315	4	891303384
13717	308	127	4	887737243
58727	643	739	3	891449476
88489	548	683	4	891042954
25183	203	100	1	880434411
26836	497	765	3	879363155
30042	348	7	4	886523302
66833	707	811	4	886287531
49900	732	873	5	882589845
37257	543	664	4	874863336
62663	393	1044	4	889731821
88452	567	197	5	882425901
65462	11	176	3	891905783
15060	419	1451	4	879435722
44445	307	70	4	877121347
69426	311	69	5	884364999
58893	833	157	2	875132195
78096	194	435	4	879520813
93869	851	295	5	874728370
36291	148	521	1	877398836
37478	59	237	3	888203371
33575	433	95	3	880585802
54571	230	496	5	880484501
78575	716	692	5	879795239
86690	938	1016	3	891356799
27603	471	1	4	889827881
85834	572	100	3	879449632
76723	665	756	3	884292654
48217	664	479	5	878090087
40329	592	484	4	882956551
13727	291	755	2	875086958
43569	658	433	4	875147994
30962	533	4	3	888845066
78624	429	637	3	882387506
87839	903	324	4	891031697
28562	12	202	4	879959514
26453	388	742	5	886437163
36339	553	492	3	879949042
71822	802	413	4	875986303
78126	181	473	2	878962919
87985	811	895	5	886377311
41071	291	282	4	874833788
89957	661	195	5	888300488
6614	7	530	5	891350900
55114	537	238	4	886030966
15541	290	133	3	880473735
56445	624	269	4	891961120
25709	230	951	5	880485181
85095	328	72	3	885046686
40698	103	211	3	880420565
79203	59	567	4	888206562
25667	13	679	4	882397650
29664	458	753	4	886397110
51180	13	873	1	881515565
8008	181	148	2	878963204
65423	805	25	4	881704193
4345	311	99	5	884365075
51502	702	259	3	885767604
48512	718	240	1	883349467
48117	657	286	4	884238002
27086	507	1034	5	889966127
28607	425	597	1	878739095
27651	23	82	3	874787449
20301	339	89	5	891033416
84462	328	810	3	885049535
41888	416	31	5	893212730
17464	313	155	2	891031577
44798	630	70	2	885667994
49685	474	207	4	887925751
15842	95	69	5	879198210
91538	805	169	4	881695527
68061	890	135	5	882405546
81290	123	187	4	879809943
29015	198	208	3	884208571
54027	16	172	5	877724726
88484	868	732	3	877107416
87830	1	18	4	887432020
19081	81	222	2	876533619
72944	923	117	4	880387598
76557	759	756	4	875227922
75870	805	476	1	881705592
37700	349	1128	3	879466062
72634	263	323	1	891297485
25072	405	726	1	885547690
93656	181	1317	1	878962086
98151	193	1090	2	889124778
76963	618	679	1	891308615
89506	73	246	3	888792938
80102	849	133	5	879696059
2217	244	380	4	880608133
19894	326	234	3	879875797
56084	529	258	4	882535091
81005	151	491	4	879524536
94748	881	474	3	876537870
88321	870	31	4	875680070
57591	216	302	5	881966913
19957	91	526	4	891439471
65344	896	356	3	887160427
89886	622	431	5	882670169
47324	589	272	5	883352535
38992	194	81	2	879523576
89781	551	672	1	892785056
58268	835	50	4	891035309
81165	749	763	1	878848483
56071	764	496	5	876244991
95584	450	1126	4	887661961
8046	194	450	1	879555001
92103	848	945	5	887043821
40355	58	213	5	884663379
72403	807	161	4	892528919
48713	551	117	5	892782807
98583	829	284	3	891990799
15909	308	385	4	887740099
16494	342	129	5	874984684
94081	862	789	5	879304941
43118	682	780	3	888522217
44453	524	836	2	884637409
80893	645	654	5	892053686
29329	495	501	3	888634536
27961	416	452	3	886319106
68121	230	174	5	880484661
336	94	343	4	891725009
51233	734	143	5	891022958
12225	146	302	4	891457538
35363	453	655	3	877553999
95819	933	273	3	874855069
7589	145	760	2	888398123
89104	881	393	4	876539091
19059	440	886	5	891550404
17977	262	200	3	879794918
91627	41	50	5	890687066
52745	796	679	4	893048471
52575	296	256	5	884196741
9470	99	369	4	885679382
71623	916	281	3	880843727
51887	653	480	4	880150239
61698	793	815	3	875103901
12895	125	1	4	879454699
58652	747	1067	2	888733348
50272	712	110	5	874956956
71815	774	450	2	888557557
77588	923	334	5	880387129
54178	100	272	4	891375629
66740	194	1107	3	879525624
66745	539	132	5	879788284
56365	269	831	2	891451611
41760	186	1083	1	879023599
56358	451	325	3	879012721
76043	751	394	4	889297640
11585	186	31	4	879023529
81055	864	25	4	888888240
92279	758	289	2	880672402
84300	777	522	5	875980669
94335	77	183	5	884732606
90239	880	147	4	880167224
64353	498	772	1	881957999
5388	253	198	5	891628392
69005	588	561	3	890027780
78682	919	748	1	875288253
25428	311	562	3	884365746
45685	74	13	4	888333542
82511	622	450	1	882592850
79937	97	193	4	884238997
45616	442	7	4	883389983
15593	302	299	2	879436932
56144	763	879	3	878914901
37742	276	458	4	874786854
43212	537	923	3	886031342
18366	452	25	2	875559910
69782	346	182	5	874948031
76748	770	50	3	875971949
17545	387	441	1	886481800
91462	880	381	4	880174808
48303	574	269	5	891279173
81065	506	712	3	874873893
2950	77	168	4	884752721
86008	301	41	3	882079446
11115	291	588	4	875086920
32439	464	301	4	878354829
454	216	228	3	880245642
43732	305	143	3	886323275
33745	472	370	4	875979317
34922	606	147	5	880922503
64115	388	871	2	886440608
92970	586	431	3	884061343
89050	879	292	4	887760823
9763	235	135	4	889655571
8166	328	162	4	885048004
25322	292	523	4	881105561
8464	18	136	5	880129421
17142	66	281	4	883602044
75434	879	222	4	887761460
55910	432	93	2	889415812
33338	457	476	2	882392810
73219	330	376	4	876547378
85142	798	112	3	875296234
28588	298	133	3	884125093
74702	649	250	3	891440356
71988	714	284	3	892777438
74147	828	271	2	891035438
48019	417	232	3	879648510
8332	159	225	4	880557347
5961	160	79	4	876859413
55239	545	550	3	879899327
15375	313	161	4	891015319
9403	248	210	3	884534946
30053	442	210	3	883388609
72418	540	280	3	882157797
34046	385	657	4	879442109
54226	493	300	4	884129725
15362	326	670	3	879877387
19665	454	484	3	881960445
12027	303	1222	3	879468513
3130	246	121	4	884922627
59369	843	403	2	879444934
75698	919	919	2	875288805
50112	659	153	4	891045891
35270	87	80	4	879877241
80067	868	153	2	877105916
33541	378	450	3	880334476
24881	448	884	4	891889281
67401	899	282	5	884120007
25784	339	678	2	891036781
36068	169	480	4	891359137
60478	476	73	4	883364475
84919	764	278	4	876243343
2944	140	301	3	879013747
21930	464	269	5	878354626
54132	656	269	3	892318343
92670	586	79	4	884058986
54921	393	357	2	887745815
6886	43	298	4	875975211
45607	622	552	2	882671863
99246	305	1286	5	886324687
75800	766	577	3	891310934
27913	279	189	5	878082781
61776	230	162	4	880484587
74381	727	278	2	883709325
77875	173	262	4	877556864
90038	636	235	4	891449371
90916	660	182	2	891200213
44808	28	185	5	881957002
51145	389	835	5	879991242
68545	119	194	5	874781257
33922	528	393	2	886101695
48499	432	294	4	889416229
46551	564	472	4	888730658
33083	154	874	3	879138368
4779	21	439	1	874951820
18867	399	274	3	882512167
22393	184	127	5	889907396
92407	59	1120	1	888203900
71632	13	127	5	881515411
59225	705	550	2	883428058
60996	578	272	2	888957735
37309	393	28	4	889554674
75789	716	404	4	879796438
25622	337	520	5	875236281
16632	416	475	2	876697074
56617	416	132	4	876699652
20339	157	476	1	886891173
22622	385	1012	3	879440211
49452	712	584	4	874730342
78295	97	1126	3	884239687
99859	537	675	3	886031860
96173	451	245	2	879012550
81837	627	528	4	879530662
85296	259	928	4	874724937
61954	676	22	5	892686606
12565	222	944	3	878715192
1631	103	24	4	880415847
76110	846	4	5	883948908
57869	689	15	5	876676502
48720	658	151	5	875148319
63964	263	199	5	891298914
63133	751	485	4	889134483
10097	215	222	4	891436469
55605	637	936	4	882902487
81629	881	685	2	876536877
83254	776	95	4	892210688
73606	709	402	3	879849185
1349	172	580	4	875538028
67548	327	181	4	887745537
24735	493	886	2	884129868
26392	303	3	3	879485184
31515	291	569	3	874868580
83029	295	232	3	879518900
71189	178	215	5	882826807
15768	393	420	3	889728074
71634	927	274	1	879181133
20755	435	204	3	884132366
74641	708	118	5	877325545
98096	894	250	4	879896898
2903	154	175	5	879138784
96153	756	1031	2	874830819
96794	465	835	3	883531026
25733	170	323	3	884293671
37993	506	140	3	874873327
22039	41	196	3	890687593
97397	429	129	4	882385065
15949	343	97	4	876405893
71151	880	327	3	880166475
88682	682	550	2	888522541
60827	621	143	2	874965208
20785	41	474	5	890687066
1363	109	1	4	880563619
8236	276	164	4	874792663
59791	679	184	4	884487491
8214	76	474	5	875498278
3033	161	174	2	891170800
39051	634	596	3	875729105
26909	405	957	1	885549464
13992	330	153	5	876545970
28585	406	235	4	879540330
23787	435	190	4	884132146
62950	286	116	5	875806888
6035	280	566	4	891701188
86118	805	950	3	881698828
34669	493	115	4	884131665
33053	487	794	5	883530503
43796	391	182	4	877399696
56298	815	524	4	878693381
89655	437	215	3	880140325
55940	633	289	3	875324233
33690	497	25	4	879309780
3468	83	631	2	887664566
75883	889	511	4	880178183
85913	734	483	4	891025247
26847	144	69	5	888105140
14661	323	172	5	878739988
90332	846	213	3	883948534
66038	928	98	5	880936884
80628	568	427	4	877907720
35334	503	498	5	880383588
61385	753	211	4	891402240
28780	354	14	4	891216575
58394	486	1	4	879874870
12173	102	167	2	892993927
29922	303	1013	1	879544860
95893	99	1047	4	885679472
39846	567	491	3	882426135
19662	422	477	4	875130027
17921	213	238	5	878955635
66587	491	127	3	891185129
59975	612	1	4	875324876
20147	194	100	4	879539305
22409	152	215	5	880149882
32759	420	475	4	891357162
48258	749	49	4	878848137
4369	181	926	1	878962866
3268	291	273	3	874833705
81705	863	359	3	889289158
82128	7	569	4	892131978
61775	540	220	3	882157820
4260	198	249	2	884205277
11017	178	746	3	882827019
69421	883	566	3	891696999
62173	699	1011	4	880696196
46610	727	720	2	883712037
82926	863	259	1	889289240
90520	450	405	4	882474001
66721	935	476	4	884472465
95486	756	155	4	874829637
20936	42	290	3	881106072
47870	676	169	5	892686524
47403	290	191	3	880474235
89101	936	300	3	886831501
30080	426	607	4	879444734
44986	234	301	3	892826947
83968	489	359	5	891362812
40448	458	529	3	886398120
55515	493	192	3	884132015
31399	536	69	5	882359938
61860	813	259	2	883752528
36781	537	92	3	886031678
82891	234	984	2	891033966
4998	294	876	3	889241633
20557	13	538	1	884538448
81596	934	175	4	891190854
21708	476	1037	1	883365384
81755	553	631	5	879948695
6630	82	127	2	878769777
52746	276	185	4	874792663
78983	615	48	5	879448399
19567	246	1232	1	884923425
4757	156	58	4	888185906
11613	255	259	3	883215759
81524	523	694	5	883703048
16287	417	588	3	879647540
28571	524	179	5	884635204
49287	630	96	4	885668277
97840	922	1079	1	891455277
21590	201	379	3	884114813
41367	457	623	3	882550065
41177	118	175	5	875384885
23650	6	246	3	883599509
83102	752	909	3	891208036
28516	394	144	5	880886978
97553	712	96	5	874729850
32489	354	258	4	891180399
53037	194	488	3	879521475
81250	899	121	5	884120164
97004	719	137	1	884899841
58237	215	433	3	891435501
99973	764	596	3	876243046
41240	593	9	3	875659306
86728	733	471	3	879535814
61761	773	792	4	888539471
60729	697	286	4	882621486
94660	608	187	4	880403055
64532	354	168	5	891218507
74601	705	183	2	883427988
44477	287	100	5	888177364
80082	851	1676	2	875731674
47097	270	200	5	876956360
82252	747	238	3	888638957
89432	405	313	4	885544635
31161	22	94	3	878887277
99235	339	217	3	891034254
80759	398	427	4	875657734
31119	49	42	4	888068791
71358	455	50	5	878585826
79370	889	856	4	880181138
47630	491	124	5	891185170
88928	477	275	5	875941763
29616	160	201	5	876858346
42418	13	568	3	882140552
8537	378	1267	3	880055740
11855	363	569	2	891498259
62956	702	687	1	885767629
77341	592	1011	4	882608699
45151	385	173	4	879441386
50378	524	583	4	884635326
2888	124	11	5	890287645
23917	62	70	3	879373960
12579	174	293	5	890168505
33582	138	662	4	879024128
82764	761	117	5	876190314
92379	916	233	3	880845391
61820	670	949	2	877974465
39431	332	651	5	888098060
42980	617	184	1	883789464
32345	59	410	3	888203270
29859	422	558	4	879744085
31234	407	197	4	875553731
54557	655	1223	3	891585242
28088	272	42	4	879454939
63168	831	250	5	891354931
59663	415	531	5	879439684
93214	894	242	4	879896041
75723	472	566	4	875982727
24414	354	189	3	891217249
10007	293	720	1	888907674
53601	522	134	5	876961020
44892	429	181	5	882384870
55794	655	1074	3	891999461
82995	236	595	3	890117267
41592	664	187	5	876524699
68084	454	632	3	881960145
62694	751	849	2	889299133
17071	130	271	5	879352077
88778	397	474	5	882839559
45980	92	268	4	890251912
24865	4	210	3	892003374
94691	871	226	5	888193177
56829	664	227	3	876526718
10262	8	685	4	879362423
43723	622	1207	2	882671958
70584	542	168	4	886532602
12864	11	395	2	891905349
54895	711	724	5	879995461
16278	177	433	4	880131123
76125	894	343	2	883518895
85656	18	142	4	880131173
41553	254	465	3	886473078
74132	239	633	5	889180040
24147	423	276	5	891395602
71703	653	984	4	884408848
74321	58	1	5	884304483
608	82	717	1	884714492
21487	13	237	5	882140285
69290	851	271	5	883148692
1567	26	685	3	891371676
31347	332	237	5	887916529
26049	445	295	1	891199843
50514	660	139	2	891202060
91550	216	833	2	880233233
65163	514	111	5	875463165
18507	322	591	3	887313984
1019	96	87	4	884403531
95691	293	501	4	888906378
69185	587	888	3	892871563
91577	868	378	2	877108056
47193	374	235	3	880394301
51680	31	1020	3	881548030
12961	214	32	4	892668249
15723	373	566	4	877105809
76030	919	458	2	875289212
87511	663	546	3	889493118
34632	529	984	4	882535353
38156	592	1319	1	882608234
70994	882	597	4	879863106
9554	311	402	4	884366187
30659	363	625	4	891498038
73039	889	652	5	880180784
22834	128	328	2	879966406
62117	423	678	3	891395020
24373	450	7	4	882376885
67425	424	286	4	880858792
87142	666	646	3	880139180
17500	343	194	5	876405200
77345	658	475	4	875145667
50085	498	435	3	881956363
65429	854	220	4	882813248
5013	168	411	1	884288222
70841	854	846	3	882813453
74803	732	937	4	882589967
88581	334	218	3	891548317
20272	452	27	5	885816916
9325	235	292	3	889654638
86720	876	288	3	879428101
46889	23	194	4	874786016
63840	659	792	4	891384003
47774	624	1028	3	879793485
68047	399	419	3	882343327
86440	880	17	3	880174808
55232	271	625	3	885849606
29044	534	117	5	877807973
85605	2	286	4	888549960
15751	271	237	4	885847763
